,Open,High,Low,Close,Volume,Timestamp
93,2469.798583984375,2479.760498046875,2452.377685546875,2453.9130859375,4578471955.0,1705795200
94,2454.9873046875,2463.447265625,2303.502685546875,2310.826416015625,13923771728.0,1705881600
95,2310.95166015625,2348.03125,2167.282470703125,2240.68603515625,16182147521.0,1705968000
96,2241.749755859375,2261.384521484375,2197.65673828125,2233.561767578125,10134722960.0,1706054400
97,2233.969970703125,2240.380859375,2173.6865234375,2217.710205078125,9302247037.0,1706140800
98,2217.44189453125,2280.3837890625,2196.14013671875,2267.19970703125,9975117607.0,1706227200
99,2267.3193359375,2282.54443359375,2252.38525390625,2267.885986328125,5144367230.0,1706313600
100,2268.19287109375,2306.898681640625,2242.683837890625,2257.208740234375,7296214994.0,1706400000
101,2256.995361328125,2320.02734375,2237.711669921875,2317.064208984375,8948195551.0,1706486400
102,2317.435791015625,2388.87060546875,2298.281982421875,2344.49365234375,10173440062.0,1706572800
103,2343.558837890625,2349.611328125,2264.443603515625,2282.54443359375,10807883277.0,1706659200
104,2282.17529296875,2309.842529296875,2243.57177734375,2303.82470703125,8895583113.0,1706745600
105,2303.7060546875,2323.053466796875,2282.230224609375,2308.0380859375,7186143091.0,1706832000
106,2307.980224609375,2327.346923828125,2293.5380859375,2296.038330078125,4647754021.0,1706918400
107,2296.116943359375,2309.01123046875,2272.304931640625,2289.546142578125,5438100035.0,1707004800
108,2289.20556640625,2334.6767578125,2270.06787109375,2298.888916015625,7277068110.0,1707091200
109,2298.955078125,2389.826171875,2296.78857421875,2372.201904296875,9520885493.0,1707177600
110,2372.2626953125,2442.63623046875,2353.7060546875,2423.7451171875,9660628536.0,1707264000
111,2424.080078125,2459.556640625,2414.74951171875,2419.906494140625,9941841732.0,1707350400
112,2419.773681640625,2522.724609375,2419.36279296875,2487.515625,13634203177.0,1707436800
113,2487.650390625,2516.7197265625,2475.857666015625,2501.228271484375,6474444159.0,1707523200
114,2501.1298828125,2537.67919921875,2495.21435546875,2507.570556640625,7347245813.0,1707609600
115,2507.578857421875,2663.8427734375,2473.81201171875,2658.115966796875,13022696866.0,1707696000
116,2659.586181640625,2686.455078125,2599.16943359375,2642.185302734375,18271237044.0,1707782400
117,2641.685302734375,2786.8935546875,2621.025390625,2777.90234375,21448973822.0,1707868800
118,2777.601318359375,2865.845458984375,2764.010498046875,2824.37890625,23734481937.0,1707955200
119,2825.480712890625,2858.450439453125,2760.3310546875,2803.69140625,17057114638.0,1708041600
120,2803.73583984375,2805.128662109375,2724.386962890625,2786.672607421875,17932379943.0,1708128000
121,2786.709716796875,2892.843505859375,2767.9130859375,2878.998046875,23355830478.0,1708214400
122,2881.296875,2983.37060546875,2860.263671875,2943.57470703125,15163110589.0,1708300800
123,2944.1064453125,3031.5244140625,2879.9033203125,3013.503662109375,20341598470.0,1708387200
124,3015.6533203125,3017.1904296875,2875.41845703125,2970.35546875,18897136867.0,1708473600
125,2969.599853515625,3030.666015625,2907.109375,2971.00732421875,18058908246.0,1708560000
126,2970.1396484375,2991.32958984375,2906.583740234375,2921.658203125,12822717059.0,1708646400
127,2921.962890625,3003.195068359375,2907.70068359375,2992.385986328125,10701688842.0,1708732800
128,2992.36669921875,3117.428955078125,2984.39306640625,3112.697265625,14620450464.0,1708819200
129,3112.529052734375,3197.375,3037.95458984375,3178.99365234375,17504464351.0,1708905600
130,3178.405029296875,3287.9580078125,3167.83056640625,3244.519287109375,21090315368.0,1708992000
131,3243.893310546875,3485.450927734375,3201.575927734375,3385.703857421875,32885894265.0,1709078400
132,3386.802734375,3518.96923828125,3303.9052734375,3341.919677734375,28469171094.0,1709164800
133,3341.9658203125,3452.626220703125,3341.85107421875,3435.053955078125,16880101987.0,1709251200
134,3436.1591796875,3459.747314453125,3398.89892578125,3422.0498046875,12024340617.0,1709337600
135,3422.875244140625,3491.16845703125,3372.214111328125,3490.99365234375,13643324467.0,1709424000
136,3489.340087890625,3641.459228515625,3446.017578125,3630.433837890625,26772963830.0,1709510400
137,3631.928955078125,3828.15966796875,3224.119384765625,3554.964599609375,47706899137.0,1709596800
138,3554.06787109375,3901.434326171875,3502.802490234375,3819.226318359375,34938642613.0,1709683200
139,3818.31103515625,3939.593994140625,3738.685302734375,3874.34765625,22457177587.0,1709769600
140,3874.830810546875,3998.826416015625,3828.36328125,3892.06103515625,26135487051.0,1709856000
141,3892.119140625,3950.396484375,3880.658935546875,3915.4189453125,11926623780.0,1709942400
142,3915.590576171875,3968.7236328125,3800.564453125,3881.193115234375,15783924355.0,1710028800
143,3881.23779296875,4087.050048828125,3745.125244140625,4066.445068359375,28806262507.0,1710115200
144,4066.6904296875,4092.2841796875,3831.889892578125,3980.273193359375,26917010932.0,1710201600
145,3980.26513671875,4083.00732421875,3936.627197265625,4006.45703125,22028114691.0,1710288000
146,4005.7451171875,4011.102783203125,3721.78857421875,3883.140380859375,25434810823.0,1710374400
147,3882.85693359375,3928.775634765625,3571.774658203125,3735.22021484375,33505075433.0,1710460800
148,3736.10498046875,3780.89453125,3468.079345703125,3522.860107421875,20199855932.0,1710547200
149,3523.02978515625,3676.263427734375,3414.17236328125,3642.4130859375,19938757095.0,1710633600
150,3642.298828125,3642.4970703125,3456.09130859375,3517.985107421875,21162220224.0,1710720000
151,3518.34765625,3546.582275390625,3149.286865234375,3157.6181640625,34166976701.0,1710806400
152,3158.396728515625,3534.826416015625,3059.65478515625,3513.39306640625,36605316331.0,1710892800
153,3514.017578125,3586.905029296875,3412.22265625,3492.9912109375,22213647922.0,1710979200
154,3492.89794921875,3541.898193359375,3254.96923828125,3333.68798828125,20574952329.0,1711065600
155,3335.592529296875,3433.758056640625,3273.115478515625,3336.593994140625,13242137554.0,1711152000
156,3336.666015625,3470.344482421875,3301.27734375,3454.636474609375,12156660941.0,1711238400
157,3454.8857421875,3657.118896484375,3421.79052734375,3590.8837890625,18603921705.0,1711324800
158,3591.085205078125,3678.789794921875,3545.4287109375,3587.5048828125,18505553577.0,1711411200
159,3587.313720703125,3664.383056640625,3460.3935546875,3500.115234375,18753082145.0,1711497600
160,3500.216064453125,3609.705322265625,3465.332275390625,3561.2939453125,16419674157.0,1711584000
161,3561.01171875,3583.701416015625,3475.7255859375,3511.80615234375,12712701619.0,1711670400
162,3511.82763671875,3566.08447265625,3489.902099609375,3507.9443359375,9389066783.0,1711756800
163,3507.95166015625,3655.218994140625,3507.24267578125,3647.8564453125,10499881424.0,1711843200
164,3647.819580078125,3648.129150390625,3418.6953125,3505.030029296875,16002098681.0,1711929600
165,3504.818359375,3506.962890625,3215.985107421875,3277.234619140625,22076539151.0,1712016000
166,3277.32421875,3368.111572265625,3205.649169921875,3311.44189453125,16010734587.0,1712102400
167,3311.495361328125,3443.20751953125,3253.3193359375,3330.04052734375,14476330517.0,1712188800
168,3330.005859375,3345.66650390625,3214.244140625,3318.88525390625,15214447092.0,1712275200
169,3318.86474609375,3397.592529296875,3308.9833984375,3354.183837890625,8956926798.0,1712361600
170,3354.2138671875,3458.50830078125,3346.11474609375,3453.49462890625,9931108526.0,1712448000
171,3453.498779296875,3727.616455078125,3409.51171875,3695.292724609375,19055143129.0,1712534400
172,3695.341796875,3724.92236328125,3455.107666015625,3505.163330078125,18279773833.0,1712620800
173,3505.156005859375,3561.516357421875,3415.180419921875,3543.737060546875,16872482726.0,1712707200
174,3543.4521484375,3616.1943359375,3477.171142578125,3505.247802734375,14076734489.0,1712793600
175,3505.329833984375,3552.589111328125,3103.43017578125,3243.034912109375,22104869556.0,1712880000
176,3242.94091796875,3299.663818359375,2862.3935546875,3004.900390625,29930408174.0,1712966400
177,3005.547607421875,3174.66650390625,2914.4228515625,3156.94189453125,25486284994.0,1713052800
178,3156.830078125,3277.5615234375,3026.538818359375,3101.600341796875,21925843181.0,1713139200
179,3101.140625,3127.160888671875,2997.754638671875,3084.920166015625,19441391169.0,1713225600
180,3084.923583984375,3123.669677734375,2918.5537109375,2984.7275390625,17711869375.0,1713312000
181,2984.705322265625,3094.842041015625,2956.12744140625,3066.027587890625,15183777035.0,1713398400
182,3065.953125,3127.114990234375,2868.7958984375,3059.278564453125,20399982867.0,1713484800
183,3059.47802734375,3170.6728515625,3021.784912109375,3157.627197265625,9918642130.0,1713571200
184,3157.571044921875,3197.50634765625,3119.552001953125,3147.28857421875,9394387894.0,1713657600
185,3147.66357421875,3236.6591796875,3131.367431640625,3201.652099609375,12063858733.0,1713744000
186,3201.588623046875,3264.41943359375,3154.58984375,3219.91162109375,11054442653.0,1713830400
187,3219.95703125,3292.921630859375,3105.982177734375,3139.80517578125,14000234760.0,1713916800
188,3139.624267578125,3190.976318359375,3074.8046875,3156.509521484375,13989030260.0,1714003200
189,3156.384033203125,3166.188720703125,3103.10400390625,3130.164794921875,10622333862.0,1714089600
190,3129.72705078125,3279.451171875,3071.340087890625,3252.168212890625,11820785577.0,1714176000
191,3252.24560546875,3351.176513671875,3249.149169921875,3262.774658203125,11379192678.0,1714262400
192,3262.3408203125,3285.46875,3116.199951171875,3215.428955078125,15032246816.0,1714348800
193,3215.381103515625,3249.37841796875,2918.228759765625,3012.286865234375,18266894653.0,1714435200
194,3011.015625,3020.17333984375,2815.92333984375,2969.78466796875,20005057445.0,1714521600
195,2969.79443359375,3015.05029296875,2894.329833984375,2988.16845703125,13163903903.0,1714608000
196,2988.134521484375,3127.1552734375,2960.18212890625,3103.5419921875,12862183229.0,1714694400
197,3103.61962890625,3167.541259765625,3096.267578125,3117.576416015625,8283229638.0,1714780800
198,3117.636962890625,3170.05517578125,3075.586181640625,3137.2490234375,8783447639.0,1714867200
199,3137.51025390625,3220.15234375,3048.238525390625,3062.728759765625,13008587255.0,1714953600
200,3062.7509765625,3129.081298828125,3003.013671875,3006.5771484375,11743187337.0,1715040000
201,3006.315673828125,3037.196044921875,2938.47265625,2973.6572265625,11791662158.0,1715126400
202,2973.9716796875,3057.958251953125,2951.223876953125,3036.0205078125,10861947179.0,1715212800
203,3036.231201171875,3052.7294921875,2881.000732421875,2909.791259765625,12278653601.0,1715299200
204,2909.845458984375,2942.1787109375,2888.083251953125,2911.60205078125,6795916454.0,1715385600
205,2911.658203125,2953.04736328125,2902.201904296875,2928.701904296875,5908941395.0,1715472000
206,2928.81396484375,2994.869140625,2865.134521484375,2949.359619140625,13352264795.0,1715558400
207,2949.213134765625,2959.546630859375,2863.5458984375,2881.157958984375,12444516140.0,1715644800
208,2881.224609375,3041.602294921875,2864.7353515625,3037.056640625,14666902956.0,1715731200
209,3036.01416015625,3041.80712890625,2925.08740234375,2945.131103515625,13035465176.0,1715817600
210,2945.136962890625,3120.3017578125,2934.112548828125,3094.11865234375,14449438097.0,1715904000
211,3094.553466796875,3146.79052734375,3087.704345703125,3122.948974609375,9407051320.0,1715990400
212,3122.82470703125,3137.1484375,3056.75439453125,3071.843017578125,8747800800.0,1716076800
213,3071.85888671875,3690.805908203125,3050.2978515625,3663.85546875,31228143948.0,1716163200
214,3663.01123046875,3837.372802734375,3628.096435546875,3789.312744140625,37643853967.0,1716249600
215,3789.372802734375,3810.948486328125,3655.0751953125,3737.2177734375,25155809461.0,1716336000
216,3737.178466796875,3943.553955078125,3552.642578125,3776.92724609375,45623656317.0,1716422400
217,3776.992431640625,3825.12255859375,3631.990234375,3726.9345703125,22257061429.0,1716508800
218,3726.9755859375,3776.006591796875,3710.5283203125,3749.236572265625,10000027764.0,1716595200
219,3749.179931640625,3879.470703125,3732.02294921875,3825.8974609375,14650794791.0,1716681600
220,3826.127197265625,3973.556396484375,3821.930419921875,3892.0068359375,18949181813.0,1716768000
221,3892.096923828125,3924.895751953125,3771.2138671875,3840.25634765625,19846044324.0,1716854400
222,3840.235107421875,3880.6484375,3742.041259765625,3763.196533203125,17411416736.0,1716940800
223,3763.357666015625,3823.643310546875,3702.263671875,3746.849609375,15065849797.0,1717027200
224,3746.861572265625,3843.857666015625,3723.835205078125,3760.026611328125,15290700646.0,1717113600
225,3759.88427734375,3829.294677734375,3749.840087890625,3813.198974609375,8661024535.0,1717200000
226,3813.275634765625,3834.911865234375,3752.41455078125,3780.89599609375,11126903059.0,1717286400
227,3780.854248046875,3848.60302734375,3758.919921875,3766.38916015625,14082454300.0,1717372800
228,3766.476318359375,3831.364990234375,3738.13427734375,3812.515869140625,13331489271.0,1717459200
229,3812.560791015625,3887.48583984375,3778.65576171875,3864.260986328125,15480034434.0,1717545600
230,3864.263427734375,3878.05224609375,3761.775390625,3811.60595703125,13606583873.0,1717632000
231,3811.666015625,3838.4521484375,3615.2802734375,3678.629150390625,18220286186.0,1717718400
232,3677.400390625,3707.497314453125,3669.637939453125,3680.949951171875,9096091805.0,1717804800
233,3680.93603515625,3719.36767578125,3668.12353515625,3705.90380859375,7910768788.0,1717891200
234,3705.877197265625,3711.4287109375,3648.16455078125,3666.717529296875,10377300126.0,1717977600
235,3666.35888671875,3669.890869140625,3434.7490234375,3498.33056640625,19184721538.0,1718064000
236,3497.89697265625,3652.4921875,3463.784912109375,3559.61767578125,17142905351.0,1718150400
237,3559.725341796875,3559.725341796875,3431.33349609375,3469.28125,14472382154.0,1718236800
238,3467.969970703125,3528.602294921875,3366.223876953125,3480.27197265625,15793876596.0,1718323200
239,3479.78564453125,3589.887451171875,3473.45263671875,3565.549560546875,12733651076.0,1718409600
240,3566.761962890625,3648.093017578125,3541.534423828125,3620.5634765625,9878388158.0,1718496000
241,3622.383544921875,3634.285400390625,3468.14892578125,3511.37890625,17838856988.0,1718582400
242,3510.565185546875,3514.17724609375,3371.59033203125,3483.681396484375,21022514455.0,1718668800
243,3482.350830078125,3583.320068359375,3466.48095703125,3559.347412109375,15275373778.0,1718755200
244,3559.347412109375,3623.886474609375,3485.4599609375,3511.0869140625,16115123753.0,1718841600
245,3511.268310546875,3542.957275390625,3447.935546875,3516.07568359375,15933353456.0,1718928000
246,3516.55126953125,3519.49755859375,3477.169921875,3494.8134765625,7423703673.0,1719014400
247,3494.953857421875,3519.324951171875,3408.5830078125,3418.61181640625,9418141333.0,1719100800
248,3418.783203125,3430.698974609375,3244.241455078125,3350.25634765625,23137744903.0,1719187200
249,3350.5556640625,3422.21337890625,3335.556884765625,3395.029052734375,13235546063.0,1719273600
250,3394.373291015625,3421.509521484375,3328.390625,3369.477294921875,11694054195.0,1719360000
251,3368.88623046875,3470.923095703125,3362.2646484375,3444.800537109375,11771834016.0,1719446400
252,3445.498779296875,3482.95751953125,3363.4375,3373.635986328125,12861158844.0,1719532800
253,3373.68994140625,3401.730224609375,3369.552734375,3372.9677734375,6584792001.0,1719619200
254,3373.07568359375,3453.21142578125,3352.284423828125,3432.88916015625,8396416013.0,1719705600
255,3432.607421875,3513.310791015625,3425.3232421875,3440.341552734375,12281551839.0,1719792000
256,3439.38134765625,3459.761474609375,3399.026123046875,3416.354736328125,9421757718.0,1719878400
257,3416.2548828125,3426.332275390625,3254.521240234375,3292.916748046875,16121324440.0,1719964800
258,3291.81787109375,3309.20361328125,3054.52197265625,3054.52197265625,20252514386.0,1720051200
259,3057.833251953125,3106.152587890625,2826.014404296875,2981.5986328125,31131942647.0,1720137600
260,2981.988037109375,3080.107421875,2957.395751953125,3069.3779296875,11586293705.0,1720224000
261,3067.405029296875,3072.814453125,2923.959228515625,2929.38720703125,10857947538.0,1720310400
262,2929.861572265625,3090.66455078125,2826.481689453125,3018.73193359375,22627377457.0,1720396800
263,3018.80322265625,3105.800537109375,3005.522216796875,3064.032958984375,15269945822.0,1720483200
264,3066.13720703125,3148.407470703125,3026.6083984375,3102.21875,14578679176.0,1720569600
265,3101.335205078125,3208.9384765625,3057.21923828125,3100.330810546875,15230095766.0,1720656000
266,3099.989990234375,3154.6015625,3048.508056640625,3134.15869140625,12751638331.0,1720742400
267,3134.550537109375,3199.989501953125,3115.080322265625,3177.19873046875,8565105946.0,1720828800
268,3176.741455078125,3266.487548828125,3166.43115234375,3244.0791015625,10517709666.0,1720915200
269,3246.131591796875,3494.098388671875,3235.776123046875,3489.552734375,18305490390.0,1721001600
270,3486.14404296875,3498.218994140625,3351.77978515625,3443.513427734375,20446664416.0,1721088000
271,3446.73681640625,3516.104248046875,3379.099609375,3388.75244140625,16739123962.0,1721174400
272,3388.030029296875,3488.715576171875,3374.990478515625,3426.258544921875,15035622003.0,1721260800
273,3425.90869140625,3540.58837890625,3377.877685546875,3505.73486328125,17705629736.0,1721347200
274,3505.721435546875,3539.904296875,3482.489013671875,3519.29541015625,10360198325.0,1721433600
275,3519.426513671875,3546.619140625,3415.44384765625,3536.60546875,13845913681.0,1721520000
276,3536.627197265625,3560.075439453125,3425.795654296875,3440.419921875,18723199034.0,1721606400
277,3440.768310546875,3539.53173828125,3395.4208984375,3481.995849609375,24468405650.0,1721692800
278,3482.15185546875,3487.653076171875,3304.039306640625,3336.33935546875,16040945448.0,1721779200
279,3336.3623046875,3341.4384765625,3088.764404296875,3174.42724609375,25293745810.0,1721865600
280,3174.051025390625,3285.760986328125,3172.777099609375,3275.951416015625,15993893521.0,1721952000
281,3275.8916015625,3327.426513671875,3195.356689453125,3247.60791015625,15198233287.0,1722038400
282,3247.50732421875,3283.152099609375,3201.76318359375,3271.464599609375,8959236446.0,1722124800
283,3271.453369140625,3396.625732421875,3257.715576171875,3320.539306640625,18334852719.0,1722211200
284,3320.63525390625,3365.322509765625,3235.760009765625,3278.667724609375,14045773047.0,1722297600
285,3278.6865234375,3347.636474609375,3216.07177734375,3231.295654296875,16135380637.0,1722384000
286,3231.248779296875,3241.77734375,3078.5439453125,3201.564453125,20217639556.0,1722470400
287,3201.599365234375,3214.527099609375,2965.73388671875,2986.01318359375,21400241741.0,1722556800
288,2985.950927734375,3015.296142578125,2861.177490234375,2903.3857421875,17844091431.0,1722643200
289,2903.088623046875,2931.4716796875,2639.566650390625,2686.39892578125,21139601426.0,1722729600
290,2686.027587890625,2695.88671875,2122.546142578125,2417.206298828125,67668132244.0,1722816000
291,2417.269775390625,2553.5810546875,2416.527099609375,2458.723876953125,26041995921.0,1722902400
292,2458.989013671875,2551.560791015625,2312.168701171875,2336.58935546875,24264218606.0,1722988800
293,2336.9150390625,2721.95458984375,2322.529541015625,2683.352783203125,23468291180.0,1723075200
294,2683.719970703125,2706.451171875,2555.2294921875,2599.5986328125,17907141655.0,1723161600
295,2599.582275390625,2642.92578125,2580.661865234375,2610.02294921875,9361014219.0,1723248000
296,2609.9697265625,2718.797607421875,2544.1748046875,2553.252197265625,13595441987.0,1723334400
297,2553.49658203125,2749.135009765625,2513.39404296875,2724.431884765625,21653090666.0,1723420800
298,2724.303466796875,2737.990478515625,2613.80126953125,2703.671875,16383053029.0,1723507200
299,2703.5869140625,2775.281005859375,2636.705322265625,2662.914794921875,15825365408.0,1723593600
300,2662.885498046875,2675.314453125,2518.670654296875,2570.087646484375,16345801912.0,1723680000
301,2570.085205078125,2629.383544921875,2553.071533203125,2593.1865234375,13275561555.0,1723766400
302,2593.1669921875,2626.6728515625,2588.78515625,2614.546875,6676568717.0,1723852800
303,2614.109619140625,2684.031005859375,2596.735107421875,2613.357177734375,9207267415.0,1723939200
304,2612.718505859375,2648.284423828125,2566.401123046875,2637.306396484375,11968963282.0,1724025600
